id,fea_1,fea_2,fea_3,fea_4,fea_5,fea_6,fea_7,fea_8,fea_9,fea_10,fea_11,OVD_t1,OVD_t2,OVD_t3,OVD_sum,pay_normal,prod_code,prod_limit,new_balance,highest_balance
59004333,4,1300.0,1,157000.0,2,8,5,113,3,151300,158.11388300000002,5,3,0,272,28,10,74800.0,33291.6,61343.0
59003950,4,1264.0,1,102000.0,2,8,9,103,3,60024,200.0,1,0,0,26,21,13,85789.7012195122,0.0,57000.0
54991742,4,1246.0,3,50000.0,2,8,5,88,3,340017,300.0,0,0,0,0,0,13,85789.7012195122,0.0,30500.0
54983353,5,1224.0,3,56000.0,2,15,5,113,4,151307,1.0,0,0,0,0,26,5,85789.7012195122,0.0,50500.0
59004654,4,1352.0,1,168000.0,2,8,5,105,3,60017,223.6067977,0,0,0,0,3,0,85789.7012195122,30660.0,37000.0
54986165,7,1308.0,1,110000.0,2,11,5,108,4,60004,1.0,0,0,0,0,3,5,85789.7012195122,0.0,100500.0
58987276,5,1286.1657435613404,3,50000.0,2,15,9,110,5,450080,194.9358869,0,0,0,0,36,12,85789.7012195122,43780.8,160500.0
58997555,4,1266.0,3,207000.0,2,9,5,100,1,71002,316.22776600000003,0,0,0,0,31,10,85789.7012195122,-7.2,51553.0
58991820,7,1274.0,3,183000.0,2,11,9,77,3,510084,692.820323,0,0,0,0,36,10,85789.7012195122,-1.2,32158.0
58996401,7,1314.0,1,483000.0,2,11,9,101,3,151300,282.8427125,0,0,0,0,36,10,82500.0,1798.8,49966.0
58986566,5,1320.0,3,150000.0,2,15,9,108,5,361028,200.0,0,0,0,0,9,6,85789.7012195122,0.0,22791.0
54985177,7,1262.0,3,121000.0,2,11,5,106,5,151300,387.356425,0,0,0,0,35,10,85789.7012195122,0.0,42967.0
58985805,5,1241.0,3,46000.0,2,15,5,80,5,350092,175.1570724,0,0,0,0,8,10,85789.7012195122,52507.2,52904.0
58984516,5,1372.0,3,82000.0,2,15,5,115,5,151300,1.0,0,0,0,0,2,1,85789.7012195122,0.0,130000.0
58986444,5,1319.0,3,15000.0,2,15,5,114,3,450069,158.11388300000002,0,0,0,0,12,10,115500.0,10432.8,24515.0
58995231,7,1374.0,1,400000.0,2,12,-1,104,5,60000,492.6601263,0,0,0,0,35,5,85789.7012195122,0.0,475500.0
54990331,4,1314.0,1,177000.0,2,8,-1,112,5,60000,200.0,0,0,0,0,36,5,85789.7012195122,107749.2,372500.0
58998938,4,1397.0,3,191000.0,2,8,9,114,4,72000,300.4080558,0,0,0,0,1,10,85789.7012195122,0.0,33462.0
54986064,7,1282.0,1,173000.0,2,11,-1,106,5,72000,1.0,1,3,1,390,9,10,85789.7012195122,0.0,111780.0
59000510,4,1338.0,1,107000.0,2,8,9,82,5,151300,1.0,0,0,0,0,11,10,85789.7012195122,0.0,219202.72592781534
54983601,5,1241.0,3,35000.0,2,15,5,104,5,151300,243.3536521,0,0,0,0,9,5,85789.7012195122,0.0,300500.0
59003524,4,1322.0,1,87000.0,2,8,5,90,4,151300,1.0,0,0,0,0,1,10,108900.0,28654.8,24379.0
54984606,5,1205.0,3,61000.0,2,15,5,76,5,60069,1.0,1,0,0,1,4,10,36300.0,4006.8,5441.0
54982579,5,1338.0,3,325000.0,2,15,5,110,5,60033,316.22776600000003,0,0,0,0,2,10,85789.7012195122,0.0,1052.0
54988052,7,1350.0,1,110000.0,2,11,-1,108,5,71000,1.0,0,0,0,0,36,10,85789.7012195122,113120.4,103966.0
58991759,7,1252.0,3,103000.0,2,11,9,108,4,60095,234.520788,0,0,0,0,16,10,85789.7012195122,8208.0,219202.72592781534
54988132,7,1314.0,1,127000.0,2,11,9,110,3,60008,1.0,0,0,0,0,36,10,145200.0,19100.4,57139.0
54989207,4,1286.1657435613404,2,49000.0,1,8,2,114,4,71000,180.2803373,0,0,0,0,2,5,85789.7012195122,240379.2,200500.0
54987489,7,1307.0,1,182000.0,2,11,-1,101,5,350052,200.0,2,0,0,51,23,5,85789.7012195122,0.0,80500.0
58991938,7,1289.0,1,97000.0,2,11,9,110,3,72008,200.0,0,0,0,0,6,7,85789.7012195122,0.0,140800.0
58998566,4,1282.0,3,304000.0,2,8,5,84,3,60024,1.0,2,0,0,2,20,10,63800.0,1118.4,41700.0
58997329,4,1286.1657435613404,2,65000.0,2,8,5,112,4,60015,191.8801709,0,0,0,0,17,10,85789.7012195122,73808.4,89887.0
58988052,5,1294.0,1,169000.0,2,15,-1,106,5,450017,200.0,0,0,0,0,16,10,104500.0,1009.2,75805.0
58982587,5,1289.0,3,74000.0,1,15,5,109,5,60088,223.6067977,0,0,0,0,9,0,85789.7012195122,120000.0,100500.0
58999145,4,1262.0,3,185000.0,2,8,5,105,5,151300,173.20508080000002,0,0,0,0,12,10,169400.0,108369.6,95995.0
54990270,4,1308.0,3,144000.0,2,8,5,107,5,60016,1.0,0,0,0,0,22,10,95700.0,7628.4,91639.0
54986064,7,1282.0,1,173000.0,2,11,-1,106,5,72000,1.0,0,0,0,0,6,12,85789.7012195122,0.0,219202.72592781534
58996654,7,1340.0,1,80000.0,2,11,5,110,4,71002,162.4869226,0,0,0,0,6,10,69300.0,-538.8,63490.0
54984211,5,1312.0,3,134000.0,2,15,5,113,5,60015,1.0,0,0,0,0,5,1,85789.7012195122,796401.6,700500.0
58989171,7,1289.0,3,305000.0,1,11,5,110,5,60033,236.6431913,2,2,2,480,6,10,85789.7012195122,0.0,73678.0
58989082,7,1300.0,3,64000.0,2,11,5,110,4,510090,178.24140930000002,0,0,0,0,8,10,85789.7012195122,6771.6,11130.0
54987865,7,1313.0,1,113000.0,2,11,5,107,5,60002,1.0,0,0,0,0,5,10,9240.0,0.0,31887.0
59003330,4,1260.0,3,110000.0,2,8,5,109,4,151300,1.0,0,0,0,0,35,10,85789.7012195122,8133.6,92016.0
54982353,1,1130.0,2,1000000.0,2,4,-1,100,5,650018,1.0,1,0,0,1,31,10,550000.0,326684.4,609683.0
58983482,5,1367.0,3,127000.0,2,15,5,101,5,60054,223.6067977,0,0,0,0,1,10,13200.0,0.0,100124.0
54988030,7,1278.0,3,131000.0,2,11,5,110,3,60001,1.0,16,0,0,405,20,13,85789.7012195122,0.0,44620.0
54989095,4,1230.0,3,79000.0,2,8,5,112,4,72015,173.20508080000002,0,0,0,0,15,10,95700.0,189802.8,184308.0
54989484,4,1313.0,3,328000.0,2,8,5,90,5,151300,1.0,0,0,0,0,3,12,85789.7012195122,0.0,219202.72592781534
58984646,5,1240.0,3,78000.0,2,15,5,112,4,450015,214.4761059,0,0,0,0,36,10,51700.0,-428.4,47942.0
58985236,5,1265.0,3,135000.0,2,15,5,100,5,151300,231.721816,2,0,0,2,32,10,155100.0,0.0,22638.0
59004885,4,1272.0,1,141000.0,2,8,5,110,3,151300,1.0,0,0,0,0,5,5,85789.7012195122,243534.0,208500.0
58984207,5,1306.0,3,91000.0,2,15,5,100,5,450003,173.4358671,0,0,23,18666,7,6,85789.7012195122,1657.2,15495.0
58984702,5,1310.0,3,325000.0,2,15,5,83,3,71000,1.0,0,0,0,0,18,5,85789.7012195122,142998.0,202589.0
58985795,5,1390.0,3,38000.0,2,15,5,109,5,450015,158.5370619,0,0,0,0,36,2,85789.7012195122,1631500.8,1439560.0
58993563,7,1240.0,1,78000.0,2,11,-1,97,3,371301,200.0,0,0,0,0,36,13,85789.7012195122,0.0,51000.0
54989125,4,1373.0,3,369000.0,2,8,7,108,5,330005,350.5923559,0,0,0,0,20,1,85789.7012195122,0.0,335500.0
58996112,7,1248.0,3,76000.0,2,11,5,95,3,72000,200.0,0,0,0,0,1,6,85789.7012195122,0.0,21500.0
58988432,7,1289.0,1,139000.0,2,11,-1,114,4,450033,214.4761059,0,0,0,0,15,5,85789.7012195122,0.0,200500.0
59004000,4,1214.0,3,82000.0,1,8,5,100,5,60019,167.33200530000002,0,0,0,0,1,10,85789.7012195122,0.0,17160.0
58996991,7,1198.0,3,63000.0,2,11,-1,93,5,72000,1.0,0,0,0,0,1,10,14300.0,17556.0,16076.0
54986049,7,1268.0,1,379000.0,2,11,-1,108,5,151304,389.0372733,1,2,8,1943,7,1,85789.7012195122,0.0,266500.0
58987142,5,1310.0,1,500000.0,2,15,5,103,5,452306,244.94897430000003,0,0,0,0,3,10,85789.7012195122,0.0,750.0
54983279,5,1286.1657435613404,2,89000.0,2,15,2,87,3,60036,171.9098601,0,0,0,0,1,10,85789.7012195122,1011.6,219202.72592781534
59005448,4,1232.0,3,100000.0,2,8,5,95,3,350012,200.0,0,1,17,8192,0,6,85789.7012195122,235.2,25000.0
58997888,4,1352.0,3,175000.0,2,8,9,105,5,60004,219.089023,0,0,0,0,24,10,147400.0,-3097.2,79671.0
58994299,7,1340.0,1,99000.0,2,11,-1,85,5,350069,181.10770280000003,0,0,0,0,8,10,187000.0,7953.6,43451.0
54983466,5,1274.0,3,127000.0,2,15,9,113,4,72001,212.1320344,0,0,0,0,5,10,223300.0,0.0,767.0
58994981,7,1286.1657435613404,2,72000.0,2,11,5,109,3,60019,169.4845126,0,0,0,0,11,10,85789.7012195122,0.0,10503.0
58992325,7,1264.0,3,148000.0,2,11,5,90,5,60017,1.0,0,0,0,0,26,10,85789.7012195122,0.0,50503.0
58985964,5,1212.0,3,67000.0,2,15,9,110,5,60083,1.0,0,0,0,0,21,10,62700.0,60129.6,57484.0
54989050,4,1163.0,3,42000.0,2,8,10,113,4,151300,1.0,0,0,0,0,8,10,77000.0,24421.2,37897.0
58990727,7,1469.0,3,103000.0,2,11,5,71,5,60092,1.0,0,1,0,70,20,10,85789.7012195122,0.0,37077.0
58987426,5,1277.0,1,142000.0,2,15,-1,111,4,450002,197.4841766,0,0,0,0,5,6,85789.7012195122,0.0,48474.0
58995052,7,1314.0,1,97000.0,2,11,9,90,3,60005,221.3594362,0,0,0,0,13,10,85789.7012195122,1988.4,2157.0
58984726,5,1348.0,3,150000.0,2,15,5,110,5,72000,538.5387637,0,0,0,0,7,10,85789.7012195122,3595.2,31697.0
58997773,4,1286.1657435613404,2,45000.0,2,8,5,111,4,151300,173.20508080000002,0,0,0,0,3,10,85789.7012195122,25009.2,21341.0
59002145,4,1358.0,3,162000.0,2,8,5,110,4,72001,1.0,0,0,0,0,36,13,85789.7012195122,0.0,40500.0
58984516,5,1372.0,3,82000.0,2,15,5,115,5,151300,1.0,0,0,0,0,1,1,85789.7012195122,38460.0,129500.0
54988107,7,1361.0,3,274000.0,2,11,5,100,3,151300,314.9666649,0,0,0,0,36,5,85789.7012195122,13525.2,400500.0
54988117,7,1346.0,1,148000.0,2,11,5,105,3,350000,244.94897430000003,0,0,0,0,10,10,85789.7012195122,0.0,1285.0
58997904,4,1277.0,3,135000.0,2,8,5,84,5,60091,1.0,0,0,0,0,6,10,85789.7012195122,0.0,219202.72592781534
54984913,5,1229.0,3,50000.0,2,15,9,110,5,450071,200.0,0,0,0,0,26,10,73700.0,3760.8,66518.0
58983850,5,1222.0,3,97000.0,2,15,9,109,4,72001,263.3097036,0,0,0,0,7,10,85789.7012195122,2665.2,17390.0
54985621,7,1338.0,3,162000.0,2,11,5,108,5,151300,200.0,0,0,0,0,0,10,85789.7012195122,0.0,1922.0
58983868,5,1304.0,3,150000.0,2,15,5,105,5,550107,264.5751311,0,0,0,0,5,10,126500.0,34465.2,58969.0
58987512,5,1302.0,3,211000.0,2,15,5,87,3,72000,1.0,0,0,0,0,14,10,85789.7012195122,0.0,219202.72592781534
58993402,7,1420.0,1,89000.0,2,11,5,110,3,350060,337.106808,0,0,0,0,2,10,85789.7012195122,0.0,1326.0
54984211,5,1312.0,3,134000.0,2,15,5,113,5,60015,1.0,0,0,0,0,12,10,85789.7012195122,13070.4,219202.72592781534
59005240,4,1253.0,1,97000.0,2,8,5,115,3,60034,1.0,0,0,0,0,29,10,85789.7012195122,47870.4,69023.0
58996120,7,1211.0,3,66000.0,2,11,5,101,4,60015,1.0,0,0,0,0,36,10,85789.7012195122,23640.0,22945.0
58989284,7,1248.0,3,146000.0,2,11,10,105,5,350704,339.9441131,0,0,0,0,0,6,85789.7012195122,0.0,37500.0
54990614,4,1390.0,1,186000.0,2,8,9,110,3,60014,1.0,0,0,0,0,35,5,85789.7012195122,0.0,307500.0
58987426,5,1277.0,1,142000.0,2,15,-1,111,4,450002,197.4841766,0,0,0,0,1,6,85789.7012195122,0.0,18000.0
59003155,4,1340.0,3,116000.0,2,8,9,104,5,72000,1.0,0,0,0,0,3,10,46200.0,18438.0,15865.0
58987426,5,1277.0,1,142000.0,2,15,-1,111,4,450002,197.4841766,0,0,0,0,1,5,85789.7012195122,0.0,103500.0
54991585,4,1271.0,3,120000.0,2,8,5,89,3,60001,200.0,0,0,0,0,3,10,85789.7012195122,0.0,219202.72592781534
54986897,7,1367.0,3,234000.0,2,11,5,113,5,591044,1.0,0,0,0,0,34,10,68200.0,177727.2,173881.0
59000211,4,1313.0,1,135000.0,2,8,5,75,5,60064,1.0,2,0,0,30,34,10,99000.0,13.2,11088.0
54991497,4,1348.0,1,138000.0,2,8,5,102,5,60013,181.6590212,0,0,0,0,29,10,85789.7012195122,9726.0,44282.0
58987368,5,1220.0,3,64000.0,2,15,5,114,4,60033,187.08286930000003,0,0,0,0,21,10,62700.0,426.0,57794.0
58997183,7,1272.0,1,50000.0,1,11,-1,107,3,60085,1.0,0,0,0,0,1,6,85789.7012195122,30109.2,26500.0
58998715,4,1376.0,3,77000.0,2,8,9,113,5,151300,225.8362238,0,0,0,0,36,10,16500.0,15252.0,20300.0
58986215,5,1250.0,1,167000.0,2,15,-1,90,5,450080,141.4213562,0,0,0,0,1,6,85789.7012195122,0.0,23000.0
58991938,7,1289.0,1,97000.0,2,11,9,110,3,72008,200.0,0,0,0,0,20,5,85789.7012195122,54042.0,80500.0
58990934,7,1262.0,3,151000.0,2,11,5,114,4,510102,251.968252,0,0,34,30600,1,10,85789.7012195122,-1.2,64096.0
58990826,7,1286.1657435613404,2,118000.0,2,11,9,107,5,72000,187.08286930000003,0,0,0,0,8,6,85789.7012195122,0.0,28000.0
58993203,7,1286.1657435613404,2,58000.0,2,11,5,113,4,510010,187.08286930000003,0,0,0,0,3,6,85789.7012195122,8875.2,15300.0
58983482,5,1367.0,3,127000.0,2,15,5,101,5,60054,223.6067977,0,0,0,0,18,2,85789.7012195122,3348864.0,2900500.0
54987756,7,1258.0,3,144000.0,2,11,5,114,3,60028,1.0,0,0,0,0,36,10,115500.0,91258.8,104786.0
59003191,4,1278.0,3,97000.0,2,8,5,100,3,72015,223.6067977,0,0,0,0,15,10,85789.7012195122,3178.8,28398.0
58988534,7,1223.0,3,63000.0,2,11,5,113,4,151300,1.0,0,0,0,0,17,10,85789.7012195122,21068.4,52483.0
54983342,5,1324.0,3,220000.0,2,15,5,78,5,60002,200.0,0,0,0,0,33,10,2200.0,0.0,8297.0
59000209,4,1318.0,1,183000.0,2,8,5,90,5,60019,273.86127880000004,0,0,0,0,0,6,85789.7012195122,0.0,23000.0
59000211,4,1313.0,1,135000.0,2,8,5,75,5,60064,1.0,0,0,0,0,1,10,85789.7012195122,0.0,35200.0
58989327,7,1223.0,3,81000.0,2,11,5,114,4,151300,194.9358869,0,0,0,0,3,10,124300.0,47640.0,66135.0
54989286,4,1270.0,3,162000.0,2,8,9,81,5,60019,1.0,0,0,0,0,33,13,85789.7012195122,0.0,32500.0
58993803,7,1286.1657435613404,2,370000.0,2,11,-1,85,3,350096,351.0911563,0,0,0,0,5,10,103730.0,0.0,90299.0
58983160,5,1364.0,3,134000.0,2,15,5,83,5,72000,316.22776600000003,0,0,0,0,36,10,85789.7012195122,37566.0,80089.0
58988212,5,1228.0,3,35000.0,2,15,4,105,5,510099,316.22776600000003,0,0,0,0,0,10,85789.7012195122,0.0,16500.0
54986167,7,1256.0,3,130000.0,1,11,9,105,5,60058,187.08286930000003,0,0,0,0,1,6,85789.7012195122,0.0,35401.0
59000510,4,1338.0,1,107000.0,2,8,9,82,5,151300,1.0,0,0,0,0,36,10,11000.0,8070.0,52099.0
58993081,7,1216.0,3,35000.0,2,11,9,113,4,60038,1.0,0,0,0,0,3,5,85789.7012195122,0.0,25500.0
58993212,7,1324.0,1,117000.0,2,11,9,112,4,550001,230.2172887,0,0,0,0,1,7,85789.7012195122,0.0,74500.0
58997872,4,1306.0,3,91000.0,2,8,2,95,5,60091,1.0,0,0,0,0,5,10,16500.0,5718.0,15077.0
58999934,4,1294.0,1,114000.0,2,8,5,111,4,72001,1.0,0,0,0,0,11,10,85789.7012195122,-51.6,7221.0
54985261,7,1354.0,1,187000.0,2,11,-1,114,5,340018,207.3644135,0,0,0,0,24,10,58300.0,19146.0,44047.0
54987336,7,1308.0,3,194000.0,2,11,5,105,4,60051,223.6067977,0,1,1,210,1,10,85789.7012195122,0.0,35886.0
59005680,4,1274.0,1,93000.0,1,8,5,100,3,60019,173.20508080000002,0,0,0,0,5,0,85789.7012195122,0.0,97000.0
58995151,7,1286.1657435613404,2,126000.0,2,11,9,115,4,450028,224.2676972,0,0,35,6164,1,5,85789.7012195122,0.0,100500.0
58986533,5,1358.0,1,101000.0,2,15,-1,111,5,72000,1.0,0,0,0,0,17,10,85789.7012195122,-2682.0,41284.0
59003535,4,1286.1657435613404,2,139000.0,2,8,5,111,3,60036,1.0,0,0,0,0,34,10,23100.0,-518.4,28049.0
58994019,7,1286.1657435613404,3,156000.0,2,11,5,84,5,450069,165.8312395,0,0,0,0,1,6,85789.7012195122,0.0,23000.0
58997607,4,1268.0,1,118000.0,2,8,-1,95,3,330006,1.0,0,0,0,0,35,13,85789.7012195122,0.0,34889.0
59004662,4,1242.0,3,158000.0,2,8,5,113,4,72000,200.0,1,0,0,1,35,10,94600.0,5330.4,16358.0
58995877,7,1277.0,3,132000.0,2,11,9,80,5,60016,1.0,0,0,0,0,19,13,85789.7012195122,0.0,44500.0
58990663,7,1314.0,3,150000.0,2,11,10,113,4,60023,187.08286930000003,0,0,0,0,2,10,85789.7012195122,0.0,219202.72592781534
54988645,7,1350.0,1,235000.0,2,11,5,113,3,350704,360.5551275,2,0,0,6,1,2,85789.7012195122,0.0,150500.0
58994089,7,1240.0,3,79000.0,2,11,8,111,5,71003,1.0,0,0,0,0,36,13,85789.7012195122,0.0,28860.0
58995904,7,1230.0,1,129000.0,2,11,5,88,3,60043,1.0,0,0,0,0,15,13,85789.7012195122,38494.8,68500.0
58986294,5,1286.0,1,99000.0,2,15,-1,87,5,60000,1.0,0,0,0,0,16,5,85789.7012195122,180030.0,217500.0
54992046,4,1258.0,1,91000.0,2,8,5,90,3,72000,1.0,0,0,0,0,9,10,85789.7012195122,2830.8,5729.0
54991473,4,1286.1657435613404,2,120000.0,2,8,5,105,3,60050,173.20508080000002,0,0,0,0,35,10,13200.0,4552.8,12358.0
58995877,7,1277.0,3,132000.0,2,11,9,80,5,60016,1.0,0,0,0,0,10,6,85789.7012195122,0.0,27500.0
54982998,5,1284.0,3,132000.0,2,15,9,109,5,151009,228.9847156,1,0,0,1,28,10,275000.0,0.0,136068.0
54985177,7,1262.0,3,121000.0,2,11,5,106,5,151300,387.356425,0,0,0,0,9,6,85789.7012195122,0.0,45400.0
58995151,7,1286.1657435613404,2,126000.0,2,11,9,115,4,450028,224.2676972,0,0,0,0,2,0,85789.7012195122,0.0,380500.0
59002170,4,1256.0,3,141000.0,2,8,5,84,3,60031,223.6067977,0,0,0,0,18,6,85789.7012195122,0.0,30000.0
58990469,7,1240.0,3,73000.0,2,11,5,87,3,60090,223.6067977,0,0,0,0,7,1,85789.7012195122,438998.4,396938.0
58992325,7,1264.0,3,148000.0,2,11,5,90,5,60017,1.0,3,2,1,360,9,10,85789.7012195122,0.0,46433.0
58984798,5,1300.0,3,273000.0,2,15,2,108,5,72000,200.0,0,0,0,0,5,10,121000.0,411.6,29633.0
58996172,7,1294.0,1,87000.0,2,11,5,113,3,450080,170.2468796,0,0,0,0,12,6,85789.7012195122,5912.4,23500.0
58991271,7,1314.0,1,150000.0,1,11,-1,115,5,72000,1.0,0,0,0,0,14,26,85789.7012195122,1293354.0,1350500.0
54982727,5,1306.0,3,157000.0,2,15,9,111,5,71000,249.7999199,0,0,0,0,1,10,33000.0,0.0,32934.0
58987924,5,1236.0,1,104000.0,2,15,3,112,3,550016,200.0,0,0,0,0,1,6,85789.7012195122,0.0,5472.0
54988030,7,1278.0,3,131000.0,2,11,5,110,3,60001,1.0,0,0,0,0,15,10,85789.7012195122,-3052.8,154441.0
58989819,7,1300.0,3,500000.0,2,11,5,112,4,72000,1.0,3,0,0,90,31,10,85789.7012195122,2355.6,219202.72592781534
58991407,7,1302.0,1,92000.0,2,11,-1,105,4,591003,167.33200530000002,0,0,0,0,9,6,85789.7012195122,0.0,13500.0
58994409,7,1228.0,3,67000.0,2,11,5,85,5,151009,1.0,0,0,0,0,35,10,33000.0,19444.8,29560.0
54988522,7,1214.0,3,58000.0,2,11,5,110,4,151300,158.11388300000002,0,0,0,0,1,10,66000.0,682.8,1068.0
54989180,4,1241.0,3,68000.0,2,8,5,107,5,72000,173.20508080000002,0,0,0,0,1,10,42900.0,30067.2,25555.0
58985008,5,1259.0,3,121000.0,2,15,5,91,5,60064,1.0,0,0,0,0,29,1,85789.7012195122,75218.4,234500.0
59000104,4,1290.0,1,118000.0,1,8,5,100,5,60023,141.4213562,0,0,0,0,8,10,110000.0,29314.8,28863.0
58994712,7,1288.0,1,135000.0,2,11,5,109,4,72000,1.0,0,0,0,0,1,10,101200.0,14290.8,12408.0
54984435,5,1248.0,1,286000.0,2,15,-1,112,4,450094,173.20508080000002,0,0,0,0,20,10,85789.7012195122,8857.2,26970.0
59006239,7,1322.0,3,68000.0,2,11,5,86,3,72015,1.0,0,0,0,0,19,10,15400.0,0.0,13901.0
58982754,5,1322.0,3,195000.0,2,15,5,90,3,60033,240.8318916,0,0,0,0,0,10,85789.7012195122,0.0,5031.0
58995594,7,1254.0,3,97000.0,2,11,5,83,3,60017,282.8427125,0,0,0,0,11,6,85789.7012195122,0.0,36800.0
58987276,5,1286.1657435613404,3,50000.0,2,15,9,110,5,450080,194.9358869,0,0,0,0,22,12,85789.7012195122,0.0,219202.72592781534
59004489,4,1262.0,3,155000.0,2,8,5,110,4,72001,248.3022352,1,1,3,615,3,1,85789.7012195122,0.0,202500.0
58990154,7,1262.0,3,100000.0,2,11,5,113,4,450071,210.9573417,0,0,0,0,15,10,85789.7012195122,56491.2,50198.0
59000853,4,1306.0,1,118000.0,2,8,9,112,4,151300,223.6067977,0,0,0,0,2,10,97900.0,129.6,1381.0
58999718,4,1308.0,3,312000.0,2,8,8,89,5,60014,1.0,1,0,0,30,3,10,85789.7012195122,29326.8,26969.0
58998105,4,1288.0,3,206000.0,2,8,9,102,3,72000,202.4845673,0,0,0,0,3,5,85789.7012195122,57824.4,50500.0
59004571,4,1241.0,1,115000.0,2,8,5,105,3,151300,221.3594362,0,0,0,0,10,10,85789.7012195122,0.0,40045.0
59004930,4,1212.0,3,73000.0,2,8,5,85,3,72001,1.0,0,0,0,0,16,10,89100.0,58059.6,81209.0
58996882,7,1234.0,3,59000.0,2,11,5,91,3,450052,387.2983346,0,0,0,0,6,10,16500.0,0.0,14912.0
58987368,5,1220.0,3,64000.0,2,15,5,114,4,60033,187.08286930000003,0,0,0,0,4,6,85789.7012195122,7924.8,12400.0
58986716,5,1296.0,3,289000.0,2,15,5,95,5,450027,310.1612484,0,2,20,5433,12,10,85789.7012195122,0.0,84831.0
58992344,7,1296.0,3,80000.0,2,11,5,112,3,60069,1.0,0,0,0,0,6,10,57200.0,11898.0,44258.0
59003131,4,1322.0,3,35000.0,2,8,5,95,3,151300,173.20508080000002,0,0,0,0,7,10,85789.7012195122,1688.4,27840.0
58987210,5,1223.0,3,90000.0,2,15,5,101,3,450091,223.6067977,0,0,0,0,5,13,85789.7012195122,7136.4,39500.0
54982859,5,1322.0,3,154000.0,2,15,5,110,5,72000,204.9390153,0,0,0,0,25,10,74800.0,4176.0,13494.0
58999966,4,1271.0,3,118000.0,1,8,5,80,5,60017,282.8427125,0,0,0,0,3,10,85789.7012195122,0.0,53900.0
54983292,5,1286.1657435613404,2,114000.0,2,15,5,110,4,72049,195.6910831,0,0,0,0,13,13,85789.7012195122,13758.0,38500.0
54982859,5,1322.0,3,154000.0,2,15,5,110,5,72000,204.9390153,0,0,0,0,7,1,85789.7012195122,310322.4,300500.0
58987186,5,1230.0,3,61000.0,2,15,5,109,4,60020,173.20508080000002,0,0,0,0,16,10,85789.7012195122,82473.6,105024.0
59001353,4,1256.0,3,120000.0,2,8,5,105,5,72015,1.0,0,0,35,6300,1,6,85789.7012195122,0.0,20500.0
58989278,7,1278.0,3,114000.0,2,11,9,112,1,60010,200.0,0,0,0,0,3,6,85789.7012195122,15994.8,30499.0
54985569,7,1280.0,1,93000.0,2,11,-1,110,4,550000,181.6590212,0,0,0,0,18,13,85789.7012195122,0.0,45500.0
58993203,7,1286.1657435613404,2,58000.0,2,11,5,113,4,510010,187.08286930000003,0,0,0,0,12,10,57200.0,49221.6,53569.0
58988822,7,1252.0,3,240000.0,2,11,5,85,3,151300,194.9358869,0,0,0,0,22,13,85789.7012195122,0.0,56400.0
58987900,5,1248.0,1,81000.0,2,15,9,79,3,450033,187.08286930000003,0,0,0,0,14,10,59400.0,2845.2,36508.0
58982978,5,1322.0,3,30000.0,2,15,5,91,5,60047,164.3167673,0,0,0,0,10,1,85789.7012195122,0.0,800500.0
58992344,7,1296.0,3,80000.0,2,11,5,112,3,60069,1.0,0,0,0,0,10,6,85789.7012195122,0.0,23000.0
58995283,7,1229.0,1,170000.0,1,11,5,91,3,550115,244.94897430000003,0,0,0,0,0,6,85789.7012195122,0.0,42149.0
54988666,7,1262.0,1,94000.0,2,11,5,89,3,60018,187.08286930000003,0,0,0,0,2,5,85789.7012195122,151302.0,142500.0
58984516,5,1372.0,3,82000.0,2,15,5,115,5,151300,1.0,0,0,0,0,36,1,85789.7012195122,0.0,198500.0
58999019,4,1322.0,3,199000.0,2,8,5,111,4,72000,1.0,0,0,0,0,19,10,85789.7012195122,40440.0,38695.0
54985180,7,1216.0,3,63000.0,1,11,5,100,5,71000,212.1320344,0,0,0,0,9,13,85789.7012195122,40554.0,47951.0
54984435,5,1248.0,1,286000.0,2,15,-1,112,4,450094,173.20508080000002,0,0,0,0,15,1,85789.7012195122,272598.0,274500.0
58996551,7,1308.0,1,442000.0,2,11,9,106,4,151011,1.0,0,0,0,0,36,1,85789.7012195122,18734.4,364500.0
58991802,7,1326.0,1,141000.0,2,11,-1,67,5,60007,1.0,0,0,0,0,8,1,85789.7012195122,135660.0,153591.0
59000510,4,1338.0,1,107000.0,2,8,9,82,5,151300,1.0,0,0,0,0,16,10,165000.0,0.0,18467.0
58989284,7,1248.0,3,146000.0,2,11,10,105,5,350704,339.9441131,4,1,0,123,18,10,85789.7012195122,0.0,38009.0
58982387,1,1217.0,2,300000.0,2,4,-1,79,5,550007,1.0,0,0,0,0,0,10,85789.7012195122,0.0,120500.0
58986069,5,1322.0,3,195000.0,2,15,9,95,5,60000,200.0,0,0,0,0,35,10,50875.0,0.0,7288.0
54983342,5,1324.0,3,220000.0,2,15,5,78,5,60002,200.0,0,0,0,0,13,6,85789.7012195122,0.0,23300.0
58990897,7,1310.0,3,128000.0,2,11,9,105,5,60052,223.6067977,0,0,0,0,36,10,85789.7012195122,3860.4,102036.0
58984516,5,1372.0,3,82000.0,2,15,5,115,5,151300,1.0,0,0,0,0,31,5,85789.7012195122,0.0,35500.0
58999633,4,1296.0,3,250000.0,2,8,5,105,3,60033,200.0,0,0,0,0,36,1,85789.7012195122,125908.8,240500.0
54986068,7,1220.0,3,263000.0,2,11,9,90,2,151300,1.0,0,0,0,0,36,10,85789.7012195122,11461.2,94139.0
